state_orig,dms_orig,county_orig,dms_dest,state_dest,naics_dest1,sctg2,tons_2012,value_2012
23,230,23017,41,4,3133,5,1.380863907581228e-05,0.00033934635461781187
23,230,23017,41,4,3133,7,1.1207457040430525e-06,6.237567214989165e-06
23,230,23019,41,4,3133,3,0.0008808868981695589,0.010573307764791743
23,230,23025,41,4,3133,3,8.184150100837658e-05,0.0009823456108749092
23,230,23025,41,4,3133,5,2.5684423361928688e-05,0.0006311929358482682
23,230,23025,41,4,3133,7,1.1159832938070544e-05,6.211061778612983e-05
23,230,23027,41,4,3133,7,2.2015725173998635e-05,0.00012252963813660117
23,230,23031,41,4,3133,3,0.0001242729594962188,0.0014916514825290285
23,230,23031,41,4,3133,4,3.417267962116943e-05,0.0014774230848982187
23,230,23031,41,4,3133,5,0.0002701330947965351,0.006638502207027935
23,230,23031,41,4,3133,7,8.766717237301522e-05,0.0004879161064388231
24,241,24003,41,4,3133,7,0.00021239453069582873,0.007232370358626749
24,241,24005,41,4,3133,7,0.002407774583166886,0.08198854023453934
24,241,24013,41,4,3133,7,4.135999862883198e-06,0.00014083734978298203
24,241,24025,41,4,3133,7,0.0004005251044956994,0.0136385145330744
24,241,24027,41,4,3133,7,0.00031692454021717747,0.010791782834891713
24,241,24035,41,4,3133,7,5.810321823997238e-06,0.0001978506659106972
24,241,24510,41,4,3133,7,0.001138443161440505,0.03876579377448788
25,251,25001,41,4,3133,3,5.083418370162348e-06,0.0002575598640882256
25,251,25001,41,4,3133,5,0.020163360880912248,0.09596381351647383
25,251,25001,41,4,3133,6,0.009171336412151994,0.03278080292608017
25,251,25001,41,4,3133,7,0.0011181649968587102,0.012213016540433108
25,251,25001,41,4,3133,43,0.004158849908240114,0.005801682233475865
25,251,25005,41,4,3133,3,3.384479828263691e-05,0.0017148031129869377
25,251,25005,41,4,3133,5,0.131679861247334,0.6485708059927637
25,251,25005,41,4,3133,6,0.07582244738110326,0.2710096536944956
25,251,25005,41,4,3133,7,0.014443056403128245,0.1491666971232927
25,251,25005,41,4,3133,43,0.03332506083389471,0.04648915388517228
25,251,25009,41,4,3133,3,1.9153865620711006e-05,0.0009704625247826911
25,251,25009,41,4,3133,5,0.10146024143650416,0.41359902407338883
25,251,25009,41,4,3133,6,0.17047549492036507,0.6093248956941495
25,251,25009,41,4,3133,7,0.023578051381808348,0.252914449829821
25,251,25009,41,4,3133,43,0.07492644243405604,0.10452394760049548
25,251,25017,41,4,3133,3,4.520733854548806e-05,0.0022905051529713946
25,251,25017,41,4,3133,5,0.270351427587955,0.9259277578225643
25,251,25017,41,4,3133,6,0.14430760787108196,0.5157938867107816
25,251,25017,41,4,3133,7,0.024538107732299457,0.2565461691479691
25,251,25017,41,4,3133,43,0.06342527809641978,0.08847958382825566
25,251,25021,41,4,3133,3,3.5384341116747816e-05,0.0017928066165818894
25,251,25021,41,4,3133,5,0.14564232429555976,0.6790113923663429
25,251,25021,41,4,3133,6,0.06874195924384857,0.24570210026746636
25,251,25021,41,4,3133,7,0.013816292175555774,0.14193039147828865
25,251,25021,41,4,3133,43,0.03021308402415527,0.042147881426100944
25,251,25023,41,4,3133,3,1.351131276624645e-05,0.0006845731801564866
25,251,25023,41,4,3133,5,0.05591770301457254,0.2745024104223816
25,251,25023,41,4,3133,6,0.08760861764556158,0.31313657035415565
25,251,25023,41,4,3133,7,0.012651944966541477,0.1349346248197682
25,251,25023,41,4,3133,43,0.03850525290930379,0.05371562971214224
25,251,25025,41,4,3133,3,3.8725378285605036e-05,0.0019620858331373223
25,251,25025,41,4,3133,5,0.1565356558740926,0.758466290566341
25,251,25025,41,4,3133,6,0.13324804278143818,0.4762640507785391
25,251,25025,41,4,3133,7,0.02246936699215882,0.2351402782623253
25,251,25025,41,4,3133,43,0.060422885563384224,0.08429118371736921
25,251,25027,41,4,3133,3,1.2691199324569744e-05,0.0006430207657782006
25,251,25027,41,4,3133,5,0.06561194121173627,0.24977403661829908
25,251,25027,41,4,3133,6,0.03176920009846315,0.11355159605388035
25,251,25027,41,4,3133,7,0.005736515223137236,0.05957927155739008
25,251,25027,41,4,3133,43,0.013533557173739214,0.0188795941048612
25,259,25003,41,4,3133,7,0.0009941114676568462,0.005374440923432358
25,259,25011,41,4,3133,7,0.0017387178866109716,0.009399988701600479
25,259,25013,41,4,3133,7,0.01784797374540022,0.09649107129175226
25,259,25015,41,4,3133,7,0.0002568128874199265,0.0013884013379985623
26,261,26049,41,4,3133,3,0.2487061107778845,0.0613245261336869
26,261,26049,41,4,3133,5,0.01897163926383894,0.15241380695568518
26,261,26049,41,4,3133,6,0.03345599177958419,0.052003326823261246
26,261,26049,41,4,3133,7,0.0038974478079527985,0.01859815451607813
26,261,26087,41,4,3133,3,0.005852705072863294,0.001443126443781302
26,261,26087,41,4,3133,5,0.00045354299108921333,0.003690700291442965
26,261,26087,41,4,3133,6,0.0298653011316933,0.046422028844898974
26,261,26087,41,4,3133,7,0.0033922529477955973,0.016192478265139212
26,261,26091,41,4,3133,3,0.005572178535431845,0.0013739558193760517
26,261,26091,41,4,3133,5,0.00015261121434313347,0.0022384647171500016
26,261,26091,41,4,3133,6,0.010281754472698905,0.015981754230540237
26,261,26091,41,4,3133,7,0.00022506405834679126,0.0011306627862271662
26,261,26093,41,4,3133,3,0.07395732309175508,0.018235972483878184
26,261,26093,41,4,3133,5,0.005731166206120809,0.04663729172936877
26,261,26093,41,4,3133,6,0.007528002233978856,0.011714151030914947
26,261,26093,41,4,3133,7,0.0008765309438459477,0.004182700766000398
26,261,26099,41,4,3133,3,0.5535790694319174,0.1364983514247388
26,261,26099,41,4,3133,5,0.04289843821426392,0.34908549251219456
26,261,26099,41,4,3133,6,0.05838816436681036,0.09066127114863368
26,261,26099,41,4,3133,7,0.006431427991219794,0.030698884243248417
26,261,26115,41,4,3133,3,0.19922352371796268,0.04912339366521822
26,261,26115,41,4,3133,5,0.015438405270295453,0.1256298255070734
26,261,26125,41,4,3133,3,1.250089961602298,0.308240011795306
26,261,26125,41,4,3133,5,0.0968730754851329,0.7883034132383475
26,261,26125,41,4,3133,6,0.033802438887333246,0.052541837302637964
26,261,26125,41,4,3133,7,0.0038394530981826175,0.018327130022171227
26,261,26147,41,4,3133,3,0.05170119474137751,0.012748184023881948
26,261,26147,41,4,3133,5,0.004009867483100442,0.032648624074930764
26,261,26147,41,4,3133,6,2.2610513125288772e-05,0.0001112912100244021
26,261,26147,41,4,3133,7,0.00016659129363443735,0.0007957746404933805
26,261,26161,41,4,3133,3,0.15119037579773198,0.03727965558534406
26,261,26161,41,4,3133,5,0.01171617814489646,0.09534024986279954
26,261,26161,41,4,3133,6,0.05314522791732766,0.08269806610656777
26,261,26161,41,4,3133,7,0.006188021116282525,0.02952849622117903
26,261,26163,41,4,3133,3,4.6903303412721264,1.156514750238071
26,261,26163,41,4,3133,5,0.3634672216852945,2.957709869536964
26,261,26163,41,4,3133,6,0.22519182024725365,0.3500336771779472
26,261,26163,41,4,3133,7,0.025578433402854178,0.122095325232505
26,262,26005,41,4,3133,5,0.01568865916319405,0.12864605315644587
26,262,26005,41,4,3133,7,0.08597360925640966,0.2917922525537317
26,262,26005,41,4,3133,43,0.00927197056519188,0.06026812641956745
26,262,26067,41,4,3133,5,0.004652695555713389,0.03815182123309031
26,262,26067,41,4,3133,7,0.024705360674523818,0.08380465201601421
26,262,26081,41,4,3133,5,0.07761920775574599,0.636472793693734
26,262,26081,41,4,3133,7,0.4295812138579618,1.484515962438074
26,262,26081,41,4,3133,43,1.626989131909997,10.575485113523412
26,262,26107,41,4,3133,5,0.0023352225590519476,0.01914868328382797
26,262,26107,41,4,3133,7,0.012399804561856185,0.04206217913849471
26,262,26117,41,4,3133,5,0.0009942323945213774,0.008152645305439703
26,262,26117,41,4,3133,7,0.005454969306752969,0.01850415424138641
26,262,26121,41,4,3133,5,0.005054124993383242,0.04144351826340076
26,262,26121,41,4,3133,7,0.02772669189081912,0.09429290709056154
26,262,26121,41,4,3133,43,0.014264564679833966,0.09272015925845845
26,262,26139,41,4,3133,5,0.05006368434089446,0.4105191737504108
26,262,26139,41,4,3133,7,0.2746595001446236,0.9341399843157192
26,262,26139,41,4,3133,43,0.14596491622335533,0.9487769575968987
26,269,26009,41,4,3133,6,0.01195141384102188,0.03299188393044019
26,269,26017,41,4,3133,6,0.08750108278381832,0.2415467831163932
26,269,26019,41,4,3133,6,0.06557797643973265,0.26744806940427285
26,269,26019,41,4,3133,7,0.03703865803556161,0.18960372576405948
26,269,26023,41,4,3133,6,0.14012361477869492,0.5740924833399841
26,269,26023,41,4,3133,7,0.08026661380281239,0.4108909404024891
26,269,26025,41,4,3133,6,1.2987259105620623,5.296621767284071
26,269,26025,41,4,3133,7,0.7335246906778097,3.7549690423154454
26,269,26027,41,4,3133,6,0.00537728943225201,0.02785641388348491
26,269,26027,41,4,3133,7,0.005576970493414912,0.028548938868477543
26,269,26031,41,4,3133,6,0.002466604873891028,0.006809063997294631
26,269,26041,41,4,3133,6,0.0020288517472547246,0.00831229296895947
26,269,26041,41,4,3133,7,0.0011621814061623572,0.005949295582213863
26,269,26043,41,4,3133,6,0.0026897083014085824,0.01096949511904311
26,269,26043,41,4,3133,7,0.0015191561466194256,0.0077766766047480404
26,269,26045,41,4,3133,6,0.006406293214130355,0.026246859147280404
26,269,26045,41,4,3133,7,0.003669698816564944,0.018785469154542052
26,269,26047,41,4,3133,6,0.00933895967563537,0.02578020289047904
26,269,26053,41,4,3133,6,0.0008091538063258983,0.0041917258887386325
26,269,26053,41,4,3133,7,0.0008392010434565747,0.004295934381631287
26,269,26055,41,4,3133,6,0.2464866411501428,1.0144659448877922
26,269,26055,41,4,3133,7,0.14316556629006058,0.7328754930498483
26,269,26057,41,4,3133,6,0.013523478391672861,0.05565862807315917
26,269,26057,41,4,3133,7,0.007854772303769214,0.0402091806996108
26,269,26059,41,4,3133,6,0.005833923422946295,0.023901835467091934
26,269,26059,41,4,3133,7,0.003341829848483251,0.017107082808821304
26,269,26061,41,4,3133,6,0.006319217152560096,0.025771798999497376
26,269,26061,41,4,3133,7,0.0035691147527437015,0.018270571632210467
26,269,26065,41,4,3133,6,0.0970707367707508,0.39951437627449193
26,269,26065,41,4,3133,7,0.05638109609158382,0.28861914682119394
26,269,26073,41,4,3133,6,0.003788568248171991,0.015592623801922655
26,269,26073,41,4,3133,7,0.0022004945831839108,0.011264500217440849
26,269,26075,41,4,3133,6,0.366530298966261,1.501690417316305
26,269,26075,41,4,3133,7,0.20995851413495942,1.0747937060152903
26,269,26077,41,4,3133,6,0.3167959765435199,1.2919958333796844
26,269,26077,41,4,3133,7,0.1789274155633745,0.9159431370212596
26,269,26097,41,4,3133,6,0.002448790115040104,0.006759886346509826
26,269,26103,41,4,3133,6,0.04285905691883111,0.1747930121016091
26,269,26103,41,4,3133,7,0.02420693713234876,0.12391716420241228
26,269,26105,41,4,3133,6,0.07591673493081216,0.3096128501522334
26,269,26105,41,4,3133,7,0.042878023033584615,0.21949588218771804
26,269,26111,41,4,3133,6,0.0006047622415967213,0.001669446472666524
26,269,26127,41,4,3133,6,0.1520187805677464,0.6199814569362353
26,269,26127,41,4,3133,7,0.08586071016702435,0.43952754791454857
26,269,26145,41,4,3133,6,0.05090137910682361,0.14051328267351418
26,269,26155,41,4,3133,6,0.0017401616509602244,0.004803717114340512
26,269,26157,41,4,3133,6,0.012939926650535456,0.035720674039212495
26,269,26159,41,4,3133,6,0.16131554602007508,0.6609167381406382
26,269,26159,41,4,3133,7,0.0924059278176136,0.4730330180991566
27,271,27003,41,4,3133,4,6.545368316260702e-05,4.897475587225653e-05
27,271,27003,41,4,3133,5,0.006346346676813667,0.1170145963755781
27,271,27003,41,4,3133,6,0.011698281910996571,0.018628137069969603
27,271,27003,41,4,3133,7,0.0068049804830658325,0.02166268286792209
27,271,27003,41,4,3133,43,0.02026996071844409,0.1542643928980553
27,271,27009,41,4,3133,4,0.00023115474747602199,0.0001729581404644117
27,271,27009,41,4,3133,5,0.002630179241412928,0.048495516870168974
27,271,27009,41,4,3133,6,0.04207819914184653,0.06673214185974469
27,271,27009,41,4,3133,7,0.05369289208865342,0.06798902881918215
27,271,27009,41,4,3133,43,0.009160632670689057,0.06724860790922287
27,271,27019,41,4,3133,4,0.0003726017522030589,0.00027879378164840637
27,271,27019,41,4,3133,6,0.06924906897107329,0.1109534347003952
27,271,27019,41,4,3133,7,0.3329241298827603,0.3861883484352714
27,271,27019,41,4,3133,43,0.0014498597039670424,0.006299657323745253
27,271,27025,41,4,3133,6,0.005395457140793978,0.008564449040213024
27,271,27025,41,4,3133,43,0.00011163744820528784,0.0004850660145022279
27,271,27037,41,4,3133,4,0.001051150808961451,0.0007865081347052737
27,271,27037,41,4,3133,5,0.0073857752087276,0.13617968714623158
27,271,27037,41,4,3133,6,0.18787648376375554,0.29974193275228334
27,271,27037,41,4,3133,7,0.6126708283384675,0.7274544347462661
27,271,27037,41,4,3133,43,0.027222078035698875,0.19537521687935694
27,271,27049,41,4,3133,4,0.00019611881278654825,0.00014674301756734673
27,271,27049,41,4,3133,5,0.0002094125974666733,0.003861171129848703
27,271,27049,41,4,3133,6,0.036116447680154706,0.05756838588362616
27,271,27049,41,4,3133,7,0.18103022661895088,0.21046845037119968
27,271,27049,41,4,3133,43,0.0014147984486495126,0.008344145831070078
27,271,27053,41,4,3133,4,0.0015045895429874482,0.0011257869992235493
27,271,27053,41,4,3133,5,0.09208661848372487,1.6979025953361564
27,271,27053,41,4,3133,6,0.2770791273785502,0.44165467951023174
27,271,27053,41,4,3133,7,1.490341637777122,1.9378172299397638
27,271,27053,41,4,3133,43,0.2963540226717253,2.248158779945481
27,271,27059,41,4,3133,6,0.0025786731487919845,0.006446488957620752
27,271,27059,41,4,3133,43,1.8952134965770924e-05,6.187853737373562e-05
27,271,27079,41,4,3133,4,0.0002936725824836339,0.0002197361911289308
27,271,27079,41,4,3133,5,0.0005369581947338775,0.009900490727507816
27,271,27079,41,4,3133,6,0.054650852638803614,0.087477286519214
27,271,27079,41,4,3133,7,0.26597090268958556,0.3097422606958458
27,271,27079,41,4,3133,43,0.0028592285015832863,0.018043259333142252
27,271,27095,41,4,3133,4,7.699148296656703e-06,5.760774490204307e-06
27,271,27095,41,4,3133,5,2.6175565142573234e-05,0.00048262777721412966
27,271,27095,41,4,3133,6,0.0013742349402393645,0.0021904836277110503
27,271,27095,41,4,3133,7,2.9366237665535066e-05,9.348322087852792e-05
27,271,27095,41,4,3133,43,0.00011128468791914777,0.000757013234239666
27,271,27123,41,4,3133,4,0.0007266317532570157,0.0005436915236134847
27,271,27123,41,4,3133,5,0.018521428039973933,0.3415000057143109
27,271,27123,41,4,3133,6,0.13227223732235668,0.20977156544523098
27,271,27123,41,4,3133,7,0.25880638535279854,0.3422531761558735
27,271,27123,41,4,3133,43,0.06115011397176578,0.4589094461401796
27,271,27131,41,4,3133,4,0.0009889772860650079,0.0007399877105145232
27,271,27131,41,4,3133,6,0.1821260586963851,0.29030272631875104
27,271,27131,41,4,3133,7,0.8905699631981295,1.0330513392656735
27,271,27131,41,4,3133,43,0.003848286559916423,0.016720849986185286
27,271,27139,41,4,3133,4,0.00015170808501546805,0.00011351334361157375
27,271,27139,41,4,3133,5,0.00027014868487179144,0.0049810293908395704
27,271,27139,41,4,3133,6,0.02793794760057526,0.04453213567706985
27,271,27139,41,4,3133,7,0.13585607011559628,0.15820479435901852
27,271,27139,41,4,3133,43,0.0014356982453414754,0.009065491173397852
