state_orig,dms_orig,county_orig,dms_dest,state_dest,naics_dest1,sctg2,tons_2012,value_2012
6,61,6037,41,4,999999,7,460.8527831931762,384.5831704341463
6,61,6037,41,4,999999,43,10.571700879931278,25.60708890413415
6,61,6059,41,4,999999,3,1.5667912101729178,5.8103505770400306
6,61,6059,41,4,999999,4,0.8571326039120868,0.30749378746186756
6,61,6059,41,4,999999,5,0.9837955869347553,3.0954958034414726
6,61,6059,41,4,999999,6,11.39755821837102,13.920125029882714
6,61,6059,41,4,999999,7,102.188320163204,76.08469298635151
6,61,6059,41,4,999999,43,1.7122070186492104,4.151303483818878
6,61,6065,41,4,999999,3,0.3339471918182228,1.1653221522239663
6,61,6065,41,4,999999,4,0.22662535929129168,0.08130117760697533
6,61,6065,41,4,999999,5,0.1814940028071652,0.6759104969100916
6,61,6065,41,4,999999,6,2.8781634491468706,3.324458842079938
6,61,6065,41,4,999999,7,71.12266909381478,34.81048514536595
6,61,6065,41,4,999999,43,0.4489637222193362,1.0889579763881208
6,61,6071,41,4,999999,3,1.3281368895666066,4.925315442527796
6,61,6071,41,4,999999,4,0.7265737917819233,0.2606561996193404
6,61,6071,41,4,999999,5,0.8339434139770778,2.6239885323300403
6,61,6071,41,4,999999,6,9.680186745699151,11.833141602950757
6,61,6071,41,4,999999,7,87.611580303935,62.84870435077694
6,61,6071,41,4,999999,43,1.455809655364703,3.5263401094095483
6,61,6111,41,4,999999,3,0.31417715276681346,1.1470720810344095
6,61,6111,41,4,999999,4,0.20114425147534665,0.07215990551525032
6,61,6111,41,4,999999,5,0.2308683930999281,0.72642340693433
6,61,6111,41,4,999999,6,2.0293407342211154,2.1128055208727337
6,61,6111,41,4,999999,7,12.418816685387883,12.084092473765832
6,61,6111,41,4,999999,43,0.3756381822304521,0.9260745366987022
6,62,6017,41,4,999999,6,0.010010655138492787,0.007921252247678758
6,62,6017,41,4,999999,7,0.08254365112141904,0.20111240348055046
6,62,6057,41,4,999999,6,0.044701577033015166,0.03537155786997463
6,62,6057,41,4,999999,7,0.2529313726824607,0.6116764308322029
6,62,6061,41,4,999999,6,0.045860508810228504,0.036288599843567144
6,62,6061,41,4,999999,7,0.2737120880001193,0.663471682789735
6,62,6067,41,4,999999,6,2.7098561779267856,2.144260694562352
6,62,6067,41,4,999999,7,15.396855207238957,37.27537656218614
6,62,6113,41,4,999999,6,0.8596989774148615,0.6802644145625723
6,62,6113,41,4,999999,7,4.909585498581013,11.875418823395014
6,62,6115,41,4,999999,6,0.013576764459813007,0.010743050730013552
6,62,6115,41,4,999999,7,0.0905623625261214,0.21988951101752813
6,63,6073,41,4,999999,3,0.006773268702061661,0.00515293172283785
6,63,6073,41,4,999999,7,9.339074084164956,5.811577188216758
6,64,6001,41,4,999999,3,0.9022678286590726,6.000518047190693
6,64,6001,41,4,999999,5,0.04822420628013198,0.6137268371777179
6,64,6001,41,4,999999,6,7.245075624925128,36.15369881878101
6,64,6001,41,4,999999,7,25.401714700644632,38.561422365239686
6,64,6001,41,4,999999,43,0.0765243274619098,0.84640054282765
6,64,6013,41,4,999999,3,0.20426165070289395,1.358328669257416
6,64,6013,41,4,999999,5,0.00923396730237954,0.1311815916533455
6,64,6013,41,4,999999,6,1.639769312539669,8.182424268370966
6,64,6013,41,4,999999,7,5.026604972132452,8.146573254082499
6,64,6013,41,4,999999,43,0.017326512947913503,0.19164062528643488
6,64,6041,41,4,999999,3,0.0037263731825016577,0.03669992239073433
6,64,6041,41,4,999999,5,0.001634543261385743,0.025290548511653736
6,64,6041,41,4,999999,6,0.24941313570268991,1.2729973331235702
6,64,6041,41,4,999999,7,0.5629655818305277,0.5874511098483958
6,64,6041,41,4,999999,43,0.003463469810710129,0.03830785352947251
6,64,6055,41,4,999999,3,0.007319106641365478,0.07208366756420585
6,64,6055,41,4,999999,5,0.003210466545912639,0.049674096637619417
6,64,6055,41,4,999999,6,0.3695988339470352,2.0033163044867384
6,64,6055,41,4,999999,7,10.967595768683333,5.648404832098206
6,64,6055,41,4,999999,43,0.006802728458001421,0.0752418642611068
6,64,6075,41,4,999999,3,0.010965873581198458,0.1139246938864926
6,64,6075,41,4,999999,5,0.005221261856180839,0.08078622290721127
6,64,6075,41,4,999999,6,0.7522241048470274,3.9204597482393035
6,64,6075,41,4,999999,7,2.2883322804614203,2.0097660962328097
6,64,6075,41,4,999999,43,0.011063447043526749,0.1223677214000608
6,64,6077,41,4,999999,3,0.6947044904963225,4.621365563117519
6,64,6077,41,4,999999,5,0.04355854649925387,0.5018508814514537
6,64,6077,41,4,999999,6,2.9264615635165407,12.804924376517492
6,64,6077,41,4,999999,7,19.2741403609363,29.17312437496779
6,64,6077,41,4,999999,43,0.059328529199676024,0.6562056928205853
6,64,6081,41,4,999999,3,0.24447439991240655,1.5677392883343226
6,64,6081,41,4,999999,5,0.011556555738893555,0.16610821812544457
6,64,6081,41,4,999999,6,2.087220647347595,10.415199716020274
6,64,6081,41,4,999999,7,5.448688172376367,9.91592550296201
6,64,6081,41,4,999999,43,0.02205447759929684,0.2439344771911469
6,64,6085,41,4,999999,3,0.26113432349603555,1.7366621347267825
6,64,6085,41,4,999999,5,0.013141001227758485,0.17443009545740337
6,64,6085,41,4,999999,6,2.018550747766001,10.240808572722703
6,64,6085,41,4,999999,7,8.722355921313023,11.555701619429128
6,64,6085,41,4,999999,43,0.022309846859779832,0.24675899963862474
6,64,6087,41,4,999999,3,0.11400758043025828,0.7582023127191612
6,64,6087,41,4,999999,5,0.00518217272901954,0.07370569711985846
6,64,6087,41,4,999999,6,0.8729419807219193,4.445340556607897
6,64,6087,41,4,999999,7,2.752461603035564,4.743967975950568
6,64,6087,41,4,999999,43,0.009740166004227746,0.10773151580212581
6,64,6095,41,4,999999,3,0.18425446100020895,1.1815673038338144
6,64,6095,41,4,999999,5,0.009551468803871423,0.12890379677604272
6,64,6095,41,4,999999,6,1.5730878795625665,7.849684918226313
6,64,6095,41,4,999999,7,6.000385990807191,7.932524444473065
6,64,6095,41,4,999999,43,0.016621928038909575,0.18384753426259107
6,64,6097,41,4,999999,3,0.2759263061659922,1.6883419343272323
6,64,6097,41,4,999999,5,0.013382783292005781,0.19868383346393917
6,64,6097,41,4,999999,6,1.9525487945500604,10.398255485131768
6,64,6097,41,4,999999,7,14.747007615401369,12.942289776963081
6,65,6019,41,4,999999,3,0.16614973553126824,1.1052613103562532
6,65,6019,41,4,999999,4,3.052455034040624,6.1000265908093
6,65,6019,41,4,999999,5,14.646038404726252,67.89543077293345
6,65,6019,41,4,999999,7,47.377181236238684,43.66145315040112
6,65,6039,41,4,999999,3,0.009546715186819928,0.06350666104428915
6,65,6039,41,4,999999,4,0.17538949873968626,0.3504984001826778
6,65,6039,41,4,999999,5,0.8405626088397643,3.896775003781341
6,65,6039,41,4,999999,7,5.824992571112397,5.252765199652168
6,69,6007,41,4,999999,4,1.1876859746280437,1.6564641057308978
6,69,6007,41,4,999999,7,0.8059077231178116,0.7385009788150325
6,69,6007,41,4,999999,43,0.297779555761145,0.4558863013984982
6,69,6011,41,4,999999,4,0.9386115212533948,1.3090802850211671
6,69,6011,41,4,999999,7,0.6344387402369333,0.5731116041114536
6,69,6011,41,4,999999,43,0.1361709331738106,0.21172828033980234
6,69,6025,41,4,999999,5,6.140893855684997,23.957931693136008
6,69,6025,41,4,999999,7,61.086333196362574,61.24067436199653
6,69,6027,41,4,999999,3,0.03161318083867213,0.16102034064728513
6,69,6027,41,4,999999,7,0.011463228828067197,0.05976870596844942
6,69,6027,41,4,999999,43,0.024466449760712803,0.17376228067000174
6,69,6029,41,4,999999,3,2.788164555722529,14.201393046596875
6,69,6029,41,4,999999,7,11.089688496634407,19.67662107189493
6,69,6029,41,4,999999,43,2.4248569376079896,15.875739571313407
6,69,6031,41,4,999999,3,2.0285206456357967,10.332180334436934
6,69,6031,41,4,999999,7,3.0435890548786273,13.486453478738737
6,69,6031,41,4,999999,43,1.764186601544662,11.550324013489309
6,69,6045,41,4,999999,7,0.00011775278357205703,0.0006537026773311193
6,69,6047,41,4,999999,3,0.6705283923706113,3.7610167304152213
6,69,6047,41,4,999999,4,7.6534751145355475,10.674291927462708
6,69,6047,41,4,999999,7,9.67067221167918,23.706106309023045
6,69,6047,41,4,999999,43,2.886548098993603,5.40306870747884
6,69,6053,41,4,999999,4,2.3234993730832643,3.240581595994703
6,69,6053,41,4,999999,7,2.8085854143587885,6.748085213703749
6,69,6053,41,4,999999,43,0.7473515350739715,1.2621040400976717
6,69,6079,41,4,999999,3,0.21338466164435405,1.0868653515829751
6,69,6079,41,4,999999,4,0.5435694285798451,0.7581155849694649
6,69,6079,41,4,999999,7,0.7119577718203591,1.8369589480016575
6,69,6079,41,4,999999,43,0.2676392413472051,1.3412708432294191
6,69,6083,41,4,999999,3,0.19814327434524756,1.0092340183943462
6,69,6083,41,4,999999,7,26.746453440875143,6.375699798136422
6,69,6083,41,4,999999,43,0.1726353574881364,1.1291141986002702
6,69,6099,41,4,999999,4,12.674051771558235,17.676483752648668
6,69,6099,41,4,999999,7,9.728690618503522,11.87630448754003
6,69,6099,41,4,999999,43,3.261420871959013,4.962939825656193
6,69,6107,41,4,999999,3,3.563983901476168,18.152994626061727
6,69,6107,41,4,999999,7,6.778142940504314,23.857926913645613
6,69,6107,41,4,999999,43,3.105175469348746,20.309267826713132
8,81,8001,41,4,999999,5,0.03428418264797736,0.17442029230939818
8,81,8001,41,4,999999,6,2.936494217389942,1.6191630176935083
8,81,8001,41,4,999999,7,3.438252554072418,4.312301369794116
8,81,8005,41,4,999999,5,0.005945514021760821,0.030247718146091725
8,81,8005,41,4,999999,6,0.5100493655360037,0.2812079473850389
8,81,8005,41,4,999999,7,0.6006542226819288,0.7529945013383631
8,81,8013,41,4,999999,5,0.024035052455024068,0.12227798801335407
8,81,8013,41,4,999999,6,2.0619013276969715,1.1367978851671032
8,81,8013,41,4,999999,7,2.915611545275601,3.38011748361122
8,81,8031,41,4,999999,5,0.09877978964151446,0.5025407769069353
8,81,8031,41,4,999999,6,8.474047634911317,4.672037066357734
8,81,8031,41,4,999999,7,12.465728102557602,14.222021324266889
8,81,8035,41,4,999999,5,0.0010540726458264267,0.005362579615449362
8,81,8035,41,4,999999,6,0.09013424845871053,0.04968655587062998
8,81,8035,41,4,999999,7,0.11035518289423733,0.13618677471878224
8,81,8059,41,4,999999,5,0.0011966251528547115,0.006087813470390857
8,81,8059,41,4,999999,6,0.10265519478452287,0.05659737775270167
8,81,8059,41,4,999999,7,0.12089294262504999,0.15158274342313618
8,81,8123,41,4,999999,5,0.05316175580155141,0.27045967762438344
8,81,8123,41,4,999999,6,4.527017535809323,2.495902151908773
8,81,8123,41,4,999999,7,5.33383716020719,6.6845072632135105
8,89,8037,41,4,999999,4,0.2749709450656808,0.0782585437323397
8,89,8037,41,4,999999,7,0.004646372494079267,0.010023299422118732
8,89,8041,41,4,999999,4,5.2371899292243045,1.4905387804259451
8,89,8041,41,4,999999,7,0.10547220488667625,0.28263674163063424
8,89,8045,41,4,999999,4,0.0942512609982725,0.026824530238638903
8,89,8045,41,4,999999,7,0.0015926281466940233,0.0034356670290102433
8,89,8063,41,4,999999,7,0.022477271449972677,0.07961922384024714
8,89,8067,41,4,999999,4,1.4008916424309446,0.3270657679775912
8,89,8067,41,4,999999,6,4.379338847502201,3.3735623305374354
8,89,8069,41,4,999999,4,3.9579077350620704,1.1264466342032418
8,89,8069,41,4,999999,7,0.2162215067533973,0.6734904278204544
8,89,8075,41,4,999999,7,0.022790434517478066,0.07566239801127013
8,89,8081,41,4,999999,4,0.13947043870779158,0.039694206325599835
8,89,8081,41,4,999999,7,0.002808806800176826,0.007526836124502331
8,89,8083,41,4,999999,4,0.26089266512834863,0.060910535330094294
8,89,8083,41,4,999999,6,0.8155786991792837,0.6282696253817502
8,89,8085,41,4,999999,4,2.3397015188319243,0.5462494392265757
8,89,8085,41,4,999999,6,7.2602992061314975,5.592869783119412
8,89,8087,41,4,999999,7,1.566068576430911,5.547344339082645
8,89,8089,41,4,999999,4,1.199883681205311,0.3414948059944914
8,89,8089,41,4,999999,7,0.025954998923336307,0.07258084268884783
8,89,8097,41,4,999999,4,0.28825594664392235,0.08203954276387987
8,89,8097,41,4,999999,7,0.004870858269848036,0.010507567127603859
8,89,8099,41,4,999999,7,0.06492015754698628,0.20227364579056964
8,89,8101,41,4,999999,4,5.505464714484428,1.5668915529326852
8,89,8101,41,4,999999,7,0.0930296101298781,0.20068637171103879
8,89,8117,41,4,999999,4,0.032842698471268916,0.009347248502884221
8,89,8117,41,4,999999,7,0.0005549655828974673,0.0011971890358425219
9,91,9003,41,4,999999,6,0.016006643711773422,0.05440381249837359
9,91,9003,41,4,999999,7,0.007376125149385447,0.04425675089631268
9,91,9007,41,4,999999,6,0.0003102890839051086,0.0010546189098123776
9,91,9007,41,4,999999,7,0.000144047073385108,0.0008642824403106481
9,91,9013,41,4,999999,6,0.00152156384767062,0.00517153225645234
9,91,9013,41,4,999999,7,0.0007063632934394972,0.004238179760636985
9,92,9001,41,4,999999,6,0.049867963199570625,0.3449609164177258
9,92,9005,41,4,999999,6,0.0006041883602453229,0.004179464270578916
9,92,9009,41,4,999999,6,0.05365904380611106,0.3711856618522239
10,109,10005,41,4,999999,7,2.1391924556572004,2.950575222617357
12,122,12011,41,4,999999,5,0.0006987241207009215,0.009715202241300012
12,122,12011,41,4,999999,7,0.1372072305758597,0.28672124067655336
12,122,12061,41,4,999999,7,0.003743559038903085,0.007923316482845978
12,122,12085,41,4,999999,5,0.00012393846404948458,0.0017232656037535375
12,122,12085,41,4,999999,7,0.024355465717324058,0.05088999101170665
12,122,12086,41,4,999999,5,0.0016665620400334816,0.02317221745594941
12,122,12086,41,4,999999,7,0.3272598659775271,0.6838732507237704
12,122,12099,41,4,999999,5,0.0011283287464234882,0.015688512306087685
12,122,12099,41,4,999999,7,0.222515712618788,0.4650157625422172
12,122,12111,41,4,999999,5,0.00029388433155489883,0.004086227499547293
12,122,12111,41,4,999999,7,0.057751964387635135,0.12067094026063505
12,123,12069,41,4,999999,6,0.028636182518220307,0.05345491139291863
12,123,12069,41,4,999999,7,0.4566864533993494,0.7871706385060225
12,123,12095,41,4,999999,6,0.11122906007186042,0.2076303133867734
12,123,12095,41,4,999999,7,1.7859599676225173,3.076772544569171
12,123,12097,41,4,999999,6,0.0029710365814779216,0.005546007995548018
12,123,12097,41,4,999999,7,0.047381740162173155,0.08166985111855173
12,123,12117,41,4,999999,6,0.01384605324911932,0.025846306472672425
12,123,12117,41,4,999999,7,0.2223204690979205,0.3830038342498828
12,123,12127,41,4,999999,6,0.01258749678288504,0.023496970127203455
12,123,12127,41,4,999999,7,0.20062399851206789,0.3456261179388789
12,124,12053,41,4,999999,5,0.0185562831567698,0.16492784492489665
12,124,12053,41,4,999999,7,0.012019867157284434,0.03603821641415348
12,124,12057,41,4,999999,5,0.3965702479658344,3.523661411387893
12,124,12057,41,4,999999,7,0.2558714477302065,0.7671591113979676
12,124,12101,41,4,999999,5,0.005396518683120583,0.04796414179416698
12,124,12101,41,4,999999,7,0.0034956050807647006,0.010480596062383893
12,124,12103,41,4,999999,5,0.2263614795985228,2.0118959539898587
12,124,12103,41,4,999999,7,0.1455463295103827,0.4363800408561157
12,129,12001,41,4,999999,7,0.0020557435176159922,0.005221939548432704
12,129,12023,41,4,999999,7,0.003040702819654077,0.0077239043552457904
12,129,12027,41,4,999999,7,0.024133322407859065,0.061302759627729575
12,129,12055,41,4,999999,7,0.00038011859325513456,0.001345016684318262
12,129,12071,41,4,999999,7,0.015700894446396062,0.03988295278706959
12,129,12081,41,4,999999,7,0.15701383316556497,0.39884194600750617
12,129,12083,41,4,999999,7,0.03771662007835105,0.09564699070825665
12,129,12105,41,4,999999,7,0.32698166108048105,0.8305892505445006
12,129,12115,41,4,999999,7,0.0023910038887448425,0.006073558136071609
13,131,13015,41,4,999999,5,0.000980449178837733,0.0018195151242582888
13,131,13015,41,4,999999,6,0.0016026485056695448,0.002408554370449884
13,131,13015,41,4,999999,7,0.0002964793695357206,0.00200651350046712
13,131,13015,41,4,999999,43,0.0017676900594841367,0.007229175121484942
13,131,13045,41,4,999999,5,0.07456545926886443,0.13837839208330704
13,131,13045,41,4,999999,6,0.12098762444174348,0.18182731309368988
13,131,13045,41,4,999999,7,0.017597656727409136,0.04534367434423317
13,131,13045,41,4,999999,43,0.13443697437402374,0.5497957208833434
13,131,13063,41,4,999999,5,0.05703077187855681,0.10585590494630244
13,131,13063,41,4,999999,6,0.0938717517658166,0.1410759858930437
13,131,13063,41,4,999999,7,0.01381553556309562,0.03835183978267958
13,131,13063,41,4,999999,43,0.10353871224774436,0.423433666256185
13,131,13067,41,4,999999,5,0.0692532024276849,0.12851991917609434
13,131,13067,41,4,999999,6,0.11320172812539891,0.17012621049117818
13,131,13067,41,4,999999,7,0.019271527704625202,0.07181653351465916
13,131,13067,41,4,999999,43,0.12485929935091697,0.5106266993531116
13,131,13077,41,4,999999,7,4.589472899904707e-05,0.00045934605039735184
13,131,13089,41,4,999999,5,0.17587721450914068,0.3263924930725692
13,131,13089,41,4,999999,6,0.2874900210009217,0.4320569008693629
13,131,13089,41,4,999999,7,0.04312850800589636,0.12135940484353176
13,131,13089,41,4,999999,43,0.3170958887906023,1.2968007021769132
13,131,13097,41,4,999999,7,1.0863544132276577e-05,0.00023537678953265914
13,131,13113,41,4,999999,5,0.00042795115835514154,0.0007941906851246443
13,131,13113,41,4,999999,6,0.0006995317036732706,0.0010512973594585034
13,131,13113,41,4,999999,7,0.00032586439435701344,0.0026313968316138718
13,131,13113,41,4,999999,43,0.0007715698323760905,0.003155425017397738
13,131,13121,41,4,999999,5,2.0226151043500633,3.7535640320295247
13,131,13121,41,4,999999,6,3.3061796006336035,4.9687210254949425
13,131,13121,41,4,999999,7,0.4853830142040774,1.2851528071733151
13,131,13121,41,4,999999,43,3.6466516483398563,14.913408168733964
13,131,13129,41,4,999999,7,3.634649746965812e-05,0.000787507445175926
13,131,13135,41,4,999999,5,0.10331249978084169,0.19179374640908722
13,131,13135,41,4,999999,6,0.16872124016301115,0.25356419635668803
13,131,13135,41,4,999999,7,0.029928685062479237,0.116146481998127
13,131,13135,41,4,999999,43,0.18886760908173789,0.7723961638538002
13,131,13139,41,4,999999,5,0.02439438118823957,0.06252980620731419
13,131,13139,41,4,999999,6,0.645661044698937,0.9703373668883051
13,131,13139,41,4,999999,7,0.0939993720198035,0.24385103539401465
13,131,13139,41,4,999999,43,0.7174346774805188,2.9340329736573274
13,131,13151,41,4,999999,5,0.026761216123293807,0.04965478316690269
13,131,13151,41,4,999999,6,0.04343929337443452,0.06528312324013867
13,131,13151,41,4,999999,7,0.006412881101458833,0.017188635295466638
13,131,13151,41,4,999999,43,0.04791269377992734,0.19594456167177726
13,131,13157,41,4,999999,5,0.004520386100668187,0.011587048045034529
13,131,13157,41,4,999999,7,0.01727405342082184,0.04450984952437762
13,131,13157,41,4,999999,43,0.13294380042662354,0.5436892114900932
13,131,13199,41,4,999999,7,2.3386309180453955e-06,5.0670336557650226e-05
13,131,13217,41,4,999999,7,7.153101259461994e-05,0.0015498386062167654
13,131,13233,41,4,999999,7,4.051464862408739e-06,8.778173868552267e-05
13,131,13255,41,4,999999,7,2.0735602018881463e-05,0.0004492713770757648
13,131,13297,41,4,999999,7,7.591689539869914e-05,0.0007288021958275118
13,132,13051,41,4,999999,7,0.025345970875901222,0.02803567624274563
13,139,13021,41,4,999999,6,0.060272380747480064,0.12955043705291205
13,139,13127,41,4,999999,6,0.4126679324206706,0.8869951765602792
13,139,13153,41,4,999999,6,1.90350771155718,4.09143048453634
13,139,13175,41,4,999999,6,0.08245633092724719,0.1772329809595424
13,139,13185,41,4,999999,6,0.39639042627330495,0.852008039676511
13,139,13193,41,4,999999,6,0.16250376332333574,0.34928823617376864
13,139,13237,41,4,999999,6,0.013666968683144548,0.029376005130905068
13,139,13245,41,4,999999,6,0.7534065232649191,1.6193842545628323
13,139,13275,41,4,999999,6,0.7881882192995326,1.6941445986349244
13,139,13279,41,4,999999,6,0.011916254061053904,0.025612990601961816
13,139,13299,41,4,999999,6,0.027702994813111143,0.059545268350182985
15,151,15003,41,4,999999,3,0.019613084621920143,1.2613574473803455
15,159,15001,41,4,999999,7,0.005836612139842978,0.0765562191753212
15,159,15009,41,4,999999,3,0.011546905989804587,0.5731088004531295
15,159,15009,41,4,999999,7,0.0060629765834526355,0.061011566808945435
16,160,16001,41,4,999999,3,0.003653583874065521,0.010437133845830384
16,160,16001,41,4,999999,7,4.35824501251491,5.199975958796269
16,160,16001,41,4,999999,43,0.7932363606088564,3.002592873505761
16,160,16005,41,4,999999,7,3.6551852206340176,3.584112908120826
16,160,16011,41,4,999999,3,0.00016854732877319797,0.0004834089468010143
16,160,16011,41,4,999999,7,29.837617010763253,30.159607811546973
16,160,16013,41,4,999999,7,0.11906510751922306,0.1413703634531719
16,160,16013,41,4,999999,43,0.02200026952424041,0.08327637986487016
16,160,16017,41,4,999999,7,0.28238362545455803,13.352711432208388
16,160,16019,41,4,999999,3,0.0002467811624674932,0.0007077906408073024
16,160,16019,41,4,999999,7,10.981561338995474,11.099526360328113
16,160,16019,41,4,999999,43,0.2926009862430159,1.1075660165145331
16,160,16027,41,4,999999,3,0.0012602221884975404,0.0036000563036747845
