state_orig,dms_orig,county_orig,dms_dest,state_dest,naics_orig,sctg2,tons_2012,value_2012,test
37.0,379,37175,486,48.0,111,3,8.567473025737545e-06,3.546901030652852e-05,4.4036483332266066e-05
37.0,379,37175,486,48.0,112,3,8.207639158656568e-06,3.397931187365433e-05,4.21869510323109e-05
37.0,379,37177,486,48.0,112,3,0.00034599510685638646,0.0014324064953844598,0.0017784016022408464
37.0,379,37185,486,48.0,111,3,3.6065079489949725e-06,1.4930804827654259e-05,1.853731277664923e-05
37.0,379,37185,486,48.0,112,3,0.000106889819983092,0.00044251976227458156,0.0005494095822576736
37.0,379,37187,486,48.0,111,3,0.0002775397477730822,0.0011490039297074224,0.0014265436774805046
37.0,379,37187,486,48.0,112,3,0.002226926765626922,0.009219391548082038,0.01144631831370896
37.0,379,37189,486,48.0,111,3,2.865445697617399e-05,0.00011862835479758047,0.00014728281177375446
37.0,379,37189,486,48.0,112,3,2.745096978317468e-05,0.00011364596389608208,0.00014109693367925674
37.0,379,37189,486,48.0,311,5,0.4076877455205298,0.4558906279615138,0.8635783734820436
37.0,379,37191,486,48.0,111,3,0.000821258551933005,0.003399978961746285,0.00422123751367929
37.0,379,37191,486,48.0,112,3,0.006319651447864784,0.02616311503574153,0.03248276648360631
37.0,379,37193,486,48.0,111,3,0.0001353934650491574,0.0005605237615383988,0.0006959172265875562
37.0,379,37193,486,48.0,112,3,0.00029978153715124524,0.0012410840861689346,0.0015408656233201797
37.0,379,37195,486,48.0,111,3,0.0012126952475257238,0.005020511894691983,0.0062332071422177065
37.0,379,37195,486,48.0,112,3,0.0023559791356686744,0.0097536634190692,0.012109642554737874
37.0,379,37199,486,48.0,111,3,2.159035634021946e-07,8.938324862562884e-07,1.109736049658483e-06
37.0,379,37199,486,48.0,112,3,2.068356137393024e-07,8.562915218335242e-07,1.0631271355728267e-06
38.0,380,38015,486,48.0,311,4,0.03209745580900158,0.016047141591571612,0.04814459740057319
38.0,380,38015,486,48.0,311,6,0.3047314353038109,0.030464328747168243,0.3351957640509792
38.0,380,38015,486,48.0,311,7,0.8074545400708034,0.3052194458609149,1.1126739859317183
38.0,380,38017,486,48.0,311,4,0.38955892380745855,0.19476020921400872,0.5843191330214672
38.0,380,38017,486,48.0,311,6,3.337655470391469,0.3336690006838906,3.67132447107536
38.0,380,38017,486,48.0,311,7,8.521196342223064,3.246882991784175,11.76807933400724
38.0,380,38035,486,48.0,311,4,0.18740032800284914,0.09369090234638838,0.28109123034923755
38.0,380,38035,486,48.0,311,6,1.9350192554349008,0.19344595240362567,2.1284652078385267
38.0,380,38035,486,48.0,311,7,0.3517254337344257,0.2448640902083441,0.5965895239427699
38.0,380,38067,486,48.0,311,4,0.050294847352188074,0.025144938015950115,0.0754397853681382
38.0,380,38067,486,48.0,311,7,0.09600015500713877,0.06683335454618348,0.16283350955332226
38.0,380,38071,486,48.0,311,4,0.004751203778338458,0.002375367076290988,0.007126570854629446
38.0,380,38071,486,48.0,311,6,0.045150014644510274,0.00451369543709369,0.049663710081603966
38.0,380,38071,486,48.0,311,7,0.009068847470538191,0.006313547079988228,0.01538239455052642
38.0,380,38073,486,48.0,311,4,0.08267029502587665,0.041331061801016526,0.12400135682689317
38.0,380,38073,486,48.0,311,6,0.5911547692973107,0.059098376950756495,0.6502531462480672
38.0,380,38073,486,48.0,311,7,1.415871585489377,0.4968394899716429,1.91271107546102
38.0,380,38077,486,48.0,311,4,0.3877482076053463,0.1938549406017437,0.58160314820709
38.0,380,38077,486,48.0,311,6,3.0849307976530866,0.3084038438248787,3.3933346414779653
38.0,380,38077,486,48.0,311,7,6.910178014442315,2.680371780251086,9.590549794693402
38.0,380,38093,486,48.0,311,4,0.14798343180105647,0.07398440229808675,0.22196783409914322
38.0,380,38093,486,48.0,311,6,1.3530719879006368,0.13526805928930036,1.488340047189937
38.0,380,38093,486,48.0,311,7,3.6258567414792937,1.369865819017764,4.995722560497057
38.0,380,38097,486,48.0,311,4,0.18100916326038774,0.09049563583780186,0.2715047990981896
38.0,380,38097,486,48.0,311,6,1.78168366377849,0.17811682868455397,1.959800492463044
38.0,380,38097,486,48.0,311,7,4.653032369898513,1.754998668370434,6.408031038268947
38.0,380,38101,486,48.0,311,4,0.11840121797141784,0.05919475738849772,0.17759597535991556
38.0,380,38101,486,48.0,311,7,0.22599800728484837,0.1573352141616443,0.3833332214464927
38.0,380,38103,486,48.0,311,4,0.008631523629582487,0.00431533522965585,0.012946858859238337
38.0,380,38103,486,48.0,311,7,0.018174040181711478,0.01265239697696932,0.030826437158680796
39.0,391,39017,486,48.0,311,5,0.3782782260267256,0.45393387123207085,0.8322120972587965
39.0,391,39017,486,48.0,311,7,0.3146152010816969,0.4437758208136799,0.7583910218953768
39.0,391,39017,486,48.0,311,43,1.2152962288899598,1.2542436609499,2.4695398898398597
39.0,391,39025,486,48.0,311,5,0.16654936122200129,0.1998592334664015,0.3664085946884028
39.0,391,39025,486,48.0,311,7,0.1398893303850954,0.20209298260995753,0.34198231299505294
39.0,391,39025,486,48.0,311,43,0.5637513094307384,0.5818182344328925,1.1455695438636309
39.0,391,39027,486,48.0,311,5,0.025871286885600978,0.031045544262721166,0.05691683114832215
39.0,391,39027,486,48.0,311,7,0.00774925088155333,0.018209236327793216,0.025958487209346546
39.0,391,39027,486,48.0,311,43,0.0913425053703985,0.09426982130994332,0.18561232668034183
39.0,391,39061,486,48.0,112,7,0.05346688575510758,0.045249692864996825,0.09871657862010441
39.0,391,39061,486,48.0,311,5,2.602986790531649,3.12358414863798,5.726570939169629
39.0,391,39061,486,48.0,311,7,2.180947543980771,3.1518326708999904,5.332780214880762
39.0,391,39061,486,48.0,311,43,8.992859934981809,9.281060287304284,18.273920222286094
39.0,391,39165,486,48.0,112,7,0.042773508604086054,0.03619975429199746,0.07897326289608352
39.0,391,39165,486,48.0,311,5,0.2563686583807502,0.3076423900569002,0.5640110484376504
39.0,391,39165,486,48.0,311,7,0.23012347988019016,0.3281721820447284,0.5582956619249186
39.0,391,39165,486,48.0,311,43,0.8871627013068036,0.9155942130764237,1.8027569143832274
39.0,392,39007,486,48.0,311,6,0.0003116842012951985,0.0005500628848641744,0.0008617470861593729
39.0,392,39007,486,48.0,311,7,0.0008651667915820818,0.0037492384483767288,0.004614405239958811
39.0,392,39007,486,48.0,311,43,0.000586868735963563,0.0035325074026554986,0.004119376138619062
39.0,392,39035,486,48.0,311,6,0.12480499910399138,0.22025690608422166,0.34506190518821306
39.0,392,39035,486,48.0,311,7,0.2995997978672303,1.2983289375169538,1.597928735384184
39.0,392,39035,486,48.0,311,43,0.2032275815253586,1.223276845687475,1.4265044272128335
39.0,392,39043,486,48.0,311,6,0.010047590382196644,0.017732071528162374,0.027779661910359018
39.0,392,39043,486,48.0,311,7,0.023310082193525358,0.10101526924649137,0.12432535144001673
39.0,392,39043,486,48.0,311,43,0.015811931994182557,0.09517591140381197,0.11098784339799453
39.0,392,39055,486,48.0,311,6,0.005772288918692376,0.010186983753720168,0.015959272672412546
39.0,392,39055,486,48.0,311,7,0.01584377682913422,0.06865970565821776,0.08450348248735198
39.0,392,39055,486,48.0,311,43,0.01070841598554438,0.06445659211602407,0.07516500810156845
39.0,392,39077,486,48.0,311,6,0.03688390771072424,0.06509302876474504,0.10197693647546928
39.0,392,39077,486,48.0,311,7,0.07961168657913008,0.3450007549605235,0.4246124415396536
39.0,392,39077,486,48.0,311,43,0.05400300881311483,0.3250574050171287,0.3790604138302435
39.0,392,39085,486,48.0,311,6,0.0015474275051736647,0.0027309130012908053,0.00427834050646447
39.0,392,39085,486,48.0,311,7,0.0041856434624071214,0.018138670546700736,0.022324314009107858
39.0,392,39085,486,48.0,311,43,0.002839248237308204,0.017090134133317537,0.01992938237062574
39.0,392,39093,486,48.0,311,6,0.008006655650228033,0.014130212846134142,0.022136868496362174
39.0,392,39093,486,48.0,311,7,0.0201497309382347,0.0873197476985087,0.1074694786367434
39.0,392,39093,486,48.0,311,43,0.013608891204357494,0.08191526652445649,0.09552415772881398
39.0,392,39103,486,48.0,311,6,0.02237881110365388,0.03949431297561216,0.06187312407926604
39.0,392,39103,486,48.0,311,7,0.05551391867034831,0.2405720149271148,0.2960859335974631
39.0,392,39103,486,48.0,311,43,0.03710773021352947,0.22336056368689317,0.26046829390042264
39.0,392,39133,486,48.0,311,6,0.009399981685569625,0.016589166284811902,0.02598914797038153
39.0,392,39133,486,48.0,311,7,0.022565062562964755,0.0977866938193354,0.12035175638230015
39.0,392,39133,486,48.0,311,43,0.015706105094509808,0.0945389132412156,0.11024501833572542
39.0,392,39151,486,48.0,311,6,0.13437594097136144,0.2371477843275072,0.3715237252988686
39.0,392,39151,486,48.0,311,7,0.3381735362963845,1.4654899342442431,1.8036634705406276
39.0,392,39151,486,48.0,311,43,0.22839842763942775,1.3747863652447962,1.603184792884224
39.0,392,39153,486,48.0,311,6,0.02736473558396009,0.048293514192598565,0.07565824977655866
39.0,392,39153,486,48.0,311,7,0.06459633506686667,0.27993106694958625,0.34452740201645293
39.0,392,39153,486,48.0,311,43,0.04381764288392038,0.26374917995968006,0.30756682284360043
39.0,392,39157,486,48.0,311,6,0.0034393984513798838,0.006069879148515371,0.009509277599895255
39.0,392,39157,486,48.0,311,7,0.008199107276438826,0.03553119299340721,0.043730300269846034
39.0,392,39157,486,48.0,311,43,0.005561701824632263,0.033477252514769976,0.039038954339402236
39.0,393,39041,486,48.0,112,4,0.0015797542376837657,0.0006106573949281141,0.0021904116326118797
39.0,393,39041,486,48.0,311,4,0.13267947068659397,0.26535894137318794,0.3980384120597819
39.0,393,39041,486,48.0,311,6,0.09957513358130203,0.24890668894068582,0.34848182252198784
39.0,393,39045,486,48.0,112,4,0.0026445484122962033,0.0010222558710029886,0.003666804283299192
39.0,393,39045,486,48.0,311,4,0.10421627363744598,0.20843254727489197,0.3126488209123379
39.0,393,39045,486,48.0,311,6,0.07843032653050189,0.19590743256375973,0.2743377590942616
39.0,393,39047,486,48.0,112,4,0.001067045441659008,0.0004124687081889289,0.001479514149847937
39.0,393,39047,486,48.0,311,4,0.28836427881474663,0.5767285576294932,0.8650928364442398
39.0,393,39047,486,48.0,311,6,0.20894356133442246,0.4908662188605854,0.6998097801950078
39.0,393,39049,486,48.0,112,4,0.00033408617568189155,0.00012914172904674256,0.0004632279047286341
39.0,393,39049,486,48.0,311,4,4.388629529128428,8.777259058256856,13.165888587385284
39.0,393,39049,486,48.0,311,6,3.2485843108164305,8.007071347198458,11.255655658014888
39.0,393,39059,486,48.0,112,4,0.0031839182174827367,0.0012307504281190468,0.004414668645601784
39.0,393,39059,486,48.0,311,4,0.021894750632115857,0.043789501264231714,0.06568425189634758
39.0,393,39059,486,48.0,311,6,0.016680286036032735,0.042701539799426834,0.05938182583545957
39.0,393,39073,486,48.0,112,4,0.0004856100223047956,0.00018771359753173915,0.0006733236198365347
39.0,393,39083,486,48.0,112,4,0.003660064523368163,0.0014148058057345892,0.005074870329102752
39.0,393,39083,486,48.0,311,4,0.008540356668658189,0.017080713337316377,0.025621070005974564
39.0,393,39083,486,48.0,311,6,0.0064104331881613685,0.01581951626782268,0.022229949455984048
39.0,393,39089,486,48.0,112,4,0.003726706638896663,0.001440566458683241,0.005167273097579904
39.0,393,39089,486,48.0,311,4,0.13822259136739096,0.2764451827347819,0.41466777410217287
39.0,393,39089,486,48.0,311,6,0.10287754113517684,0.2561569960737738,0.3590345372089506
39.0,393,39091,486,48.0,112,4,0.0020972782715410155,0.0008107074221977485,0.002907985693738764
39.0,393,39091,486,48.0,311,4,0.008276639980300158,0.01655327996060031,0.024829919940900468
39.0,393,39091,486,48.0,311,6,0.0063016208195486026,0.015201617368197647,0.02150323818774625
39.0,393,39097,486,48.0,112,4,0.0015018348343244915,0.0005805374821374436,0.002082372316461935
39.0,393,39097,486,48.0,311,4,0.014434141191889065,0.028868282383778126,0.04330242357566719
39.0,393,39097,486,48.0,311,6,0.010811688141524407,0.025974007785305106,0.03678569592682951
39.0,393,39101,486,48.0,112,4,0.001323524917720976,0.0005116114007473404,0.0018351363184683164
39.0,393,39101,486,48.0,311,4,0.3882771618901371,0.7765543237802742,1.1648314856704114
39.0,393,39101,486,48.0,311,6,0.28388041171406725,0.7070305702433822,0.9909109819574495
39.0,393,39117,486,48.0,112,4,0.0019641399160547314,0.0007592425048157434,0.0027233824208704746
39.0,393,39119,486,48.0,112,4,0.00444100947734761,0.0017166817556789054,0.0061576912330265155
39.0,393,39119,486,48.0,311,4,0.5245121267739508,1.0490242535479013,1.573536380321852
39.0,393,39119,486,48.0,311,6,0.392320894796829,0.9643956778454238,1.3567165726422528
39.0,393,39127,486,48.0,112,4,0.001549820522326822,0.0005990864529395731,0.002148906975266395
39.0,393,39129,486,48.0,112,4,0.0012974683979014917,0.0005015391970245709,0.0017990075949260624
39.0,393,39129,486,48.0,311,4,0.003787017589035417,0.007574035178070833,0.01136105276710625
39.0,393,39129,486,48.0,311,6,0.002861033735212375,0.006966745692302115,0.00982777942751449
39.0,393,39141,486,48.0,112,4,0.0018944335520034606,0.0007322973600165934,0.002626730912020054
39.0,393,39141,486,48.0,311,4,0.02496248072664828,0.04992496145329656,0.07488744217994484
39.0,393,39141,486,48.0,311,6,0.01867169948515767,0.043901231045342014,0.06257293053049968
39.0,393,39159,486,48.0,112,4,0.001710266109205466,0.0006611070392901938,0.0023713731484956597
39.0,394,39023,486,48.0,311,7,0.000499024902601183,4.5365900236471174e-05,0.0005443908028376542
39.0,394,39037,486,48.0,311,7,6.898058221035745e-05,6.2709620191234035e-06,7.525154422948085e-05
39.0,394,39057,486,48.0,311,7,7.102776844097589e-05,6.457069858270532e-06,7.748483829924642e-05
39.0,394,39109,486,48.0,311,7,0.0005916127657426292,5.378297870387536e-05,0.0006453957444465045
39.0,394,39113,486,48.0,311,7,0.000997828262157754,9.071166019615943e-05,0.0010885399223539134
39.0,394,39149,486,48.0,311,7,0.0004419429244475937,4.017662949523577e-05,0.00048211955394282947
39.0,399,39001,486,48.0,112,4,0.0005188880652964332,0.0018082458084056141,0.0023271338737020472
39.0,399,39003,486,48.0,112,4,0.00011323283500097983,0.00039459916879651857,0.0005078320037974984
39.0,399,39003,486,48.0,311,5,1.0081648089207929,2.8673203890990133,3.875485198019806
39.0,399,39003,486,48.0,311,6,0.18120436872630177,0.25381926086107637,0.43502362958737817
39.0,399,39003,486,48.0,311,7,4.154725170874631,8.303273992808908,12.457999163683539
39.0,399,39003,486,48.0,311,43,2.0937383850870663,3.7410100581575407,5.834748443244607
39.0,399,39005,486,48.0,112,4,0.0007174100659303051,0.0025000647179760573,0.0032174747839063622
39.0,399,39005,486,48.0,311,6,0.059627808477485444,0.07972882093997251,0.13935662941745797
39.0,399,39005,486,48.0,311,7,0.6779051088423551,1.365714598670409,2.043619707512764
39.0,399,39005,486,48.0,311,43,0.007084377289768542,0.017061140635761776,0.024145517925530317
39.0,399,39009,486,48.0,112,4,0.00030055653760850253,0.001047393716810574,0.0013479502544190766
39.0,399,39009,486,48.0,311,5,0.047160493115587475,0.13408995439250176,0.18125044750808925
39.0,399,39009,486,48.0,311,6,0.00828310516854171,0.011485539744732829,0.01976864491327454
39.0,399,39009,486,48.0,311,7,0.19828714086868648,0.3958459931924678,0.5941331340611543
39.0,399,39009,486,48.0,311,43,0.09945698695326657,0.17798681462296173,0.2774438015762283
39.0,399,39011,486,48.0,112,4,0.000361013222023239,0.0012580760459957618,0.0016190892680190009
39.0,399,39011,486,48.0,311,5,1.0350307326821608,2.9435575144716153,3.978588247153776
39.0,399,39011,486,48.0,311,6,0.2147766901685453,0.3036848778140548,0.5184615679826001
39.0,399,39011,486,48.0,311,7,4.21379268443755,8.436567740999887,12.650360425437437
39.0,399,39011,486,48.0,311,43,2.1645455366259196,3.865542377559293,6.030087914185213
39.0,399,39013,486,48.0,112,4,0.00042397972142863005,0.0014775046978278805,0.0019014844192565105
39.0,399,39013,486,48.0,311,6,0.037040161066462435,0.049656657937599616,0.08669681900406205
39.0,399,39013,486,48.0,311,7,0.08831838885999187,0.17173831908693685,0.2600567079469287
39.0,399,39013,486,48.0,311,43,0.0036287732562384186,0.008752378724216957,0.012381151980455377
39.0,399,39029,486,48.0,112,4,0.0009103009958985758,0.0031722602046757274,0.004082561200574303
39.0,399,39029,486,48.0,311,43,0.014570041889213582,0.03555783408270312,0.0501278759719167
39.0,399,39031,486,48.0,112,4,0.0005970947270819922,0.0020807841029265007,0.0026778788300084928
39.0,399,39031,486,48.0,311,5,0.0010224312970983976,0.005738270299751113,0.006760701596849511
39.0,399,39031,486,48.0,311,6,0.0419616721924839,0.05651212714739874,0.09847379933988265
39.0,399,39031,486,48.0,311,7,0.10296550860323543,0.2002689418331695,0.30323445043640496
39.0,399,39031,486,48.0,311,43,0.17293820519546457,0.31529603311790577,0.4882342383133703
39.0,399,39033,486,48.0,112,4,0.00018387316288329822,0.0006407699430744492,0.0008246431059577474
39.0,399,39033,486,48.0,311,6,0.006356983508976086,0.008913696266494279,0.015270679775470364
39.0,399,39033,486,48.0,311,7,0.06730578320253017,0.13593066648836494,0.2032364496908951
39.0,399,39033,486,48.0,311,43,0.0008196284953886805,0.002000283476882945,0.0028199119722716252
39.0,399,39039,486,48.0,112,4,0.0002527932546660113,0.0008809459567775687,0.00113373921144358
39.0,399,39039,486,48.0,311,5,0.19378760260234565,0.5511134385124035,0.7449010411147491
39.0,399,39039,486,48.0,311,6,0.03469425883881182,0.048582671116895494,0.08327692995570732
39.0,399,39039,486,48.0,311,7,0.8122135032096944,1.623035775535634,2.4352492787453284
39.0,399,39039,486,48.0,311,43,0.41318523204188606,0.7388776741561155,1.1520629061980014
39.0,399,39051,486,48.0,112,4,0.0004233211913207345,0.0014752098207880117,0.001898531012108746
39.0,399,39051,486,48.0,311,5,0.7319110053087321,2.0814139805877754,2.8133249858965073
39.0,399,39051,486,48.0,311,6,0.1205649802506462,0.16826188015070134,0.28882686040134753
39.0,399,39051,486,48.0,311,7,1.2402078068534483,2.5022961256094276,3.742503932462876
39.0,399,39051,486,48.0,311,43,1.5343714814169085,2.7523241919148167,4.286695673331725
39.0,399,39053,486,48.0,112,4,0.0003273511414612215,0.0011407688266753355,0.001468119968136557
39.0,399,39053,486,48.0,311,5,0.15273199866837087,0.4343420471884412,0.5870740458568121
39.0,399,39053,486,48.0,311,6,0.03249280775160125,0.04536230470561641,0.07785511245721766
39.0,399,39053,486,48.0,311,7,0.639904684545647,1.2807267900034336,1.9206314745490807
39.0,399,39053,486,48.0,311,43,0.3191438845121829,0.5696736591320548,0.8888175436442377
39.0,399,39063,486,48.0,112,4,0.00012071517155400935,0.00042067397107852216,0.0005413891426325315
39.0,399,39063,486,48.0,311,5,1.6466605347529581,4.68164971925523,6.328310254008188
39.0,399,39063,486,48.0,311,6,0.2775625754024844,0.38613980709721596,0.6637023824997004
39.0,399,39063,486,48.0,311,7,6.543555371780558,13.067202382719229,19.610757754499787
39.0,399,39063,486,48.0,311,43,3.330515194538501,5.954979774725154,9.285494969263656
39.0,399,39065,486,48.0,112,4,0.00020463015801315383,0.0007131049069114278,0.0009177350649245816
39.0,399,39067,486,48.0,112,4,0.00040764088814415346,0.0014205663545186849,0.0018282072426628383
39.0,399,39069,486,48.0,112,4,0.00018582858016629602,0.0006475842742224295,0.0008334128543887255
39.0,399,39071,486,48.0,112,4,0.00042001513007812566,0.0014636887013325767,0.0018837038314107025
39.0,399,39075,486,48.0,112,4,0.0015684538185452427,0.005465822462966005,0.007034276281511248
39.0,399,39075,486,48.0,311,5,0.00399958573289652,0.02244718455657724,0.026446770289473762
39.0,399,39075,486,48.0,311,6,0.16831164789451009,0.22582267515056084,0.3941343230450709
39.0,399,39075,486,48.0,311,7,1.9795457551153188,3.987051366020789,5.9665971211361075
39.0,399,39075,486,48.0,311,43,0.020694191160504624,0.04983733803147613,0.07053152919198075
39.0,399,39079,486,48.0,112,4,0.00020967326622260823,0.0007306793702513625,0.0009403526364739707
39.0,399,39081,486,48.0,112,4,0.00028409003670965075,0.0009900104713268959,0.0012741005080365467
39.0,399,39087,486,48.0,112,4,0.00013290124574687122,0.00046314058199888275,0.000596041827745754
39.0,399,39095,486,48.0,112,4,4.9359194605838896e-05,0.00017200926889944154,0.00022136846350528043
39.0,399,39095,486,48.0,311,5,0.0038956572448344095,0.0218638986594834,0.02575955590431781
39.0,399,39095,486,48.0,311,6,0.1729864798573111,0.24257465915228776,0.4155611390095989
39.0,399,39095,486,48.0,311,7,1.9198446434079133,3.8781658159126975,5.7980104593206105
39.0,399,39095,486,48.0,311,43,0.8783950946767999,1.5229347897994456,2.4013298844762456
39.0,399,39099,486,48.0,112,4,0.000507511686049318,0.0017686008609415088,0.002276112546990827
39.0,399,39099,486,48.0,311,43,0.013608085466785078,0.03329419072300877,0.046902276189793854
39.0,399,39105,486,48.0,112,4,0.00026713634358144336,0.0009309294351913615,0.0011980657787728048
39.0,399,39107,486,48.0,112,4,0.0010569204031921342,0.003683206488472081,0.0047401268916642154
39.0,399,39107,486,48.0,311,5,1.1240885815257844,3.196603381433256,4.320691962959041
39.0,399,39107,486,48.0,311,6,0.264122507492241,0.3668798491328908,0.6310023566251317
39.0,399,39107,486,48.0,311,7,4.721496978228721,9.438699432081462,14.160196410310183
39.0,399,39107,486,48.0,311,43,2.3334471617634125,4.168246968237774,6.501694130001187
39.0,399,39111,486,48.0,112,4,0.0003971851175759109,0.0013841295879631187,0.0017813147055390295
39.0,399,39115,486,48.0,112,4,0.0003212026569958928,0.001119342295586928,0.0014405449525828208
39.0,399,39121,486,48.0,112,4,0.0003424367578347599,0.0011933399000899493,0.001535776657924709
39.0,399,39121,486,48.0,311,5,1.1700422152680194e-06,6.5667184801379625e-06,7.736760695405982e-06
39.0,399,39121,486,48.0,311,6,4.8553713455072664e-05,6.801303049682478e-05,0.00011656674395189745
39.0,399,39121,486,48.0,311,7,0.0005464846124402944,0.0011042938579800628,0.001650778470420357
39.0,399,39121,486,48.0,311,43,0.0002599324131343731,0.0004512630265908627,0.0007111954397252358
39.0,399,39123,486,48.0,112,4,7.617395250391608e-05,0.0002654546125399994,0.0003416285650439155
39.0,399,39125,486,48.0,112,4,0.0002832668740747815,0.0009871418750270595,0.0012704087491018409
39.0,399,39125,486,48.0,311,5,0.01092722483880002,0.03108171053311202,0.04200893537191204
39.0,399,39125,486,48.0,311,6,0.0020262252008063615,0.0028393717452626726,0.004865596946069034
39.0,399,39125,486,48.0,311,7,0.046354108063999803,0.09263634626373819,0.138990454327738
39.0,399,39125,486,48.0,311,43,0.023346806033826592,0.04173306636048612,0.0650798723943127
39.0,399,39131,486,48.0,112,4,0.00017036666630119746,0.0005937018614124135,0.000764068527713611
39.0,399,39135,486,48.0,112,4,0.00016872034103145898,0.0005879646688127411,0.0007566850098442001
39.0,399,39137,486,48.0,112,4,0.0004461848065620997,0.0015548860345810166,0.0020010708411431163
39.0,399,39137,486,48.0,311,5,0.3861134026455443,1.0979726187569814,1.4840860214025255
39.0,399,39137,486,48.0,311,6,0.06917280703260445,0.09689592328096723,0.16606873031357167
39.0,399,39137,486,48.0,311,7,1.6222815621263516,3.2430218943812332,4.865303456507585
39.0,399,39137,486,48.0,311,43,0.8045154636596048,1.437519595277515,2.2420350589371196
39.0,399,39139,486,48.0,112,4,0.0008450599006765833,0.0029449049331615076,0.003789964833838091
39.0,399,39139,486,48.0,311,5,0.000989056897685373,0.005550960574914552,0.006540017472599925
39.0,399,39139,486,48.0,311,6,0.04358350326113319,0.06124247906388769,0.10482598232502088
39.0,399,39139,486,48.0,311,7,0.4889031745397026,0.9877251278360283,1.476628302375731
39.0,399,39139,486,48.0,311,43,0.22301313300472728,0.3866534101719186,0.6096665431766459
39.0,399,39143,486,48.0,112,4,0.00015389344105544962,0.00053629518260486,0.0006901886236603097
39.0,399,39143,486,48.0,311,5,0.003183115333339199,0.017864844542434647,0.021047959875773847
39.0,399,39143,486,48.0,311,6,0.14000318735652403,0.19645770946762603,0.33646089682415004
39.0,399,39143,486,48.0,311,7,1.5810692399274844,3.191202507339458,4.7722717472669425
39.0,399,39143,486,48.0,311,43,0.7318440627800645,1.2695196808903697,2.001363743670434
39.0,399,39145,486,48.0,112,4,0.00018271402984291533,0.0006367305411266336,0.0008194445709695489
39.0,399,39145,486,48.0,311,5,0.01203901019934012,0.03424798818899283,0.046286998388332945
39.0,399,39145,486,48.0,311,6,0.0029674630264921423,0.004107001339660947,0.0070744643661530895
39.0,399,39145,486,48.0,311,7,0.052417460221908685,0.10484595600063797,0.15726341622254664
39.0,399,39145,486,48.0,311,43,0.025541466664163896,0.04564460367472834,0.07118607033889224
39.0,399,39147,486,48.0,112,4,0.00016093563681206629,0.0005608361613063051,0.0007217717981183714
39.0,399,39147,486,48.0,311,5,0.0009414540602579592,0.005283795486200211,0.006225249546458171
39.0,399,39147,486,48.0,311,6,0.04218314352385786,0.058990602068669,0.10117374559252686
39.0,399,39147,486,48.0,311,7,0.46403992756474083,0.9371442397900044,1.4011841673547452
39.0,399,39147,486,48.0,311,43,0.21083973186352364,0.3659471078969405,0.5767868397604642
39.0,399,39155,486,48.0,112,4,0.0004456304278497735,0.0015529541092778965,0.00199858453712767
39.0,399,39155,486,48.0,311,43,0.003205034942628231,0.00785527941853123,0.011060314361159462
39.0,399,39161,486,48.0,112,4,0.00024297247899152764,0.0008467220506283072,0.0010896945296198347
39.0,399,39161,486,48.0,311,5,0.07940974951823129,0.22587058910704225,0.30528033862527354
39.0,399,39161,486,48.0,311,6,0.015624013219325234,0.021879093458225394,0.03750310667755063
39.0,399,39161,486,48.0,311,7,0.3331631145762765,0.6662267667730931,0.9993898813493696
39.0,399,39161,486,48.0,311,43,0.1683020407552577,0.3005283961927148,0.46883043694797255
39.0,399,39163,486,48.0,112,4,8.223507744558571e-05,0.00028657670900551654,0.00036881178645110224
39.0,399,39167,486,48.0,112,4,0.0004577056452955003,0.0015950344013334632,0.0020527400466289637
39.0,399,39167,486,48.0,311,5,0.0006694302661584818,0.003757095293300679,0.004426525559459161
39.0,399,39167,486,48.0,311,6,0.031610166625664245,0.04421700812326088,0.07582717474892513
39.0,399,39167,486,48.0,311,7,0.3227598548392743,0.6519467012547843,0.9747065560940585
39.0,399,39167,486,48.0,311,43,0.15181165384212508,0.26316715442824445,0.41497880827036954
39.0,399,39169,486,48.0,112,4,0.0027079889778433004,0.009436928782696773,0.012144917760540073
39.0,399,39169,486,48.0,311,6,0.9735669980628234,1.3044546286465724,2.278021626709396
39.0,399,39169,486,48.0,311,7,0.3631118269535882,1.2418065342286582,1.6049183611822464
39.0,399,39169,486,48.0,311,43,0.10052302410572236,0.24135689770993057,0.34187992181565297
39.0,399,39171,486,48.0,112,4,0.0005258731420950929,0.001832587736245778,0.002358460878340871
39.0,399,39173,486,48.0,112,4,0.00026647447029543004,0.0009286229076853851,0.001195097377980815
39.0,399,39173,486,48.0,311,5,1.0991612380525129,3.1258029339750575,4.224964172027571
39.0,399,39173,486,48.0,311,6,0.18106074645260695,0.25269047078404666,0.4337512172366536
39.0,399,39173,486,48.0,311,7,1.8625056031893013,3.7578706802457345,5.620376283435036
39.0,399,39173,486,48.0,311,43,2.3042714823440518,4.133355072357291,6.4376265547013425
39.0,399,39175,486,48.0,112,4,0.00017361897075929768,0.000605035646668505,0.0007786546174278026
39.0,399,39175,486,48.0,311,5,0.3034270192118772,0.8626745944805283,1.1661016136924056
39.0,399,39175,486,48.0,311,6,0.049646234584086305,0.06980311505214225,0.11944934963622855
39.0,399,39175,486,48.0,311,7,0.512393031148757,1.0343064385037994,1.5466994696525564
39.0,399,39175,486,48.0,311,43,0.617372417118418,1.10308854140944,1.720460958527858
